,hhid,Name
1318,307199,Akwa Ibom
1319,307200,Akwa Ibom
1320,307331,Akwa Ibom
1321,307332,Akwa Ibom
1322,307333,Akwa Ibom
1323,307334,Akwa Ibom
1324,307335,Akwa Ibom
1325,307336,Akwa Ibom
1326,307337,Akwa Ibom
1327,307338,Akwa Ibom
1328,307339,Akwa Ibom
1329,307340,Akwa Ibom
1330,307461,Akwa Ibom
1331,307462,Akwa Ibom
1332,307463,Akwa Ibom
1333,307464,Akwa Ibom
1334,307465,Akwa Ibom
1335,307466,Akwa Ibom
1336,307467,Akwa Ibom
1337,307468,Akwa Ibom
1338,307469,Akwa Ibom
1339,307470,Akwa Ibom
1340,308021,Akwa Ibom
1341,308022,Akwa Ibom
1342,308023,Akwa Ibom
1343,308024,Akwa Ibom
1344,308025,Akwa Ibom
1345,308026,Akwa Ibom
1346,308027,Akwa Ibom
1347,308028,Akwa Ibom
1348,308029,Akwa Ibom
1349,308030,Akwa Ibom
1350,308201,Akwa Ibom
1351,308202,Akwa Ibom
1352,308203,Akwa Ibom
1353,308204,Akwa Ibom
1354,308205,Akwa Ibom
1355,308206,Akwa Ibom
1356,308207,Akwa Ibom
1357,308208,Akwa Ibom
1358,308209,Akwa Ibom
1359,308210,Akwa Ibom
1360,309211,Akwa Ibom
1361,309212,Akwa Ibom
1362,309213,Akwa Ibom
1363,309214,Akwa Ibom
1364,309215,Akwa Ibom
1365,309216,Akwa Ibom
1366,309217,Akwa Ibom
1367,309218,Akwa Ibom
1368,309219,Akwa Ibom
1369,309220,Akwa Ibom
1370,309471,Akwa Ibom
1371,309472,Akwa Ibom
1372,309473,Akwa Ibom
1373,309474,Akwa Ibom
1374,309475,Akwa Ibom
1375,309476,Akwa Ibom
1376,309477,Akwa Ibom
1377,309478,Akwa Ibom
1378,309479,Akwa Ibom
1379,309480,Akwa Ibom
1380,310031,Akwa Ibom
1381,310032,Akwa Ibom
1382,310033,Akwa Ibom
1383,310034,Akwa Ibom
1384,310035,Akwa Ibom
1385,310036,Akwa Ibom
1386,310037,Akwa Ibom
1387,310038,Akwa Ibom
1388,310039,Akwa Ibom
1389,310040,Akwa Ibom
1390,310341,Akwa Ibom
1391,310342,Akwa Ibom
1392,310343,Akwa Ibom
1393,310344,Akwa Ibom
1394,310345,Akwa Ibom
1395,310346,Akwa Ibom
1396,310347,Akwa Ibom
1397,310348,Akwa Ibom
1398,310349,Akwa Ibom
1399,310350,Akwa Ibom
1400,311481,Akwa Ibom
1401,311482,Akwa Ibom
1402,311483,Akwa Ibom
1403,311484,Akwa Ibom
1404,311485,Akwa Ibom
1405,311486,Akwa Ibom
1406,311487,Akwa Ibom
1407,311488,Akwa Ibom
1408,311489,Akwa Ibom
1409,311490,Akwa Ibom
1410,312221,Akwa Ibom
1411,312222,Akwa Ibom
1412,312223,Akwa Ibom
1413,312224,Akwa Ibom
1414,312225,Akwa Ibom
1415,312226,Akwa Ibom
1416,312227,Akwa Ibom
1417,312228,Akwa Ibom
1418,312229,Akwa Ibom
1419,312230,Akwa Ibom
1420,312231,Akwa Ibom
1421,312232,Akwa Ibom
1422,312233,Akwa Ibom
1423,312234,Akwa Ibom
1424,312235,Akwa Ibom
1425,312236,Akwa Ibom
1426,312237,Akwa Ibom
1427,312238,Akwa Ibom
1428,312239,Akwa Ibom
1429,312240,Akwa Ibom
1430,312351,Akwa Ibom
1431,312352,Akwa Ibom
1432,312353,Akwa Ibom
1433,312354,Akwa Ibom
1434,312355,Akwa Ibom
1435,312356,Akwa Ibom
1436,312357,Akwa Ibom
1437,312358,Akwa Ibom
1438,312359,Akwa Ibom
1439,312360,Akwa Ibom
1440,313041,Akwa Ibom
1441,313042,Akwa Ibom
1442,313043,Akwa Ibom
1443,313044,Akwa Ibom
1444,313045,Akwa Ibom
1445,313046,Akwa Ibom
1446,313047,Akwa Ibom
1447,313048,Akwa Ibom
1448,313049,Akwa Ibom
1449,313050,Akwa Ibom
1450,313051,Akwa Ibom
1451,313052,Akwa Ibom
1452,313053,Akwa Ibom
1453,313054,Akwa Ibom
1454,313055,Akwa Ibom
1455,313056,Akwa Ibom
1456,313057,Akwa Ibom
1457,313058,Akwa Ibom
1458,313059,Akwa Ibom
1459,313060,Akwa Ibom
1460,314061,Akwa Ibom
1461,314062,Akwa Ibom
1462,314064,Akwa Ibom
1463,314065,Akwa Ibom
1464,314066,Akwa Ibom
1465,314067,Akwa Ibom
1466,314068,Akwa Ibom
1467,314069,Akwa Ibom
1468,314070,Akwa Ibom
1469,314071,Akwa Ibom
1470,314072,Akwa Ibom
1471,314073,Akwa Ibom
1472,314074,Akwa Ibom
1473,314075,Akwa Ibom
1474,314076,Akwa Ibom
1475,314077,Akwa Ibom
1476,314078,Akwa Ibom
1477,314079,Akwa Ibom
1478,314080,Akwa Ibom
1479,314361,Akwa Ibom
1480,314362,Akwa Ibom
1481,314363,Akwa Ibom
1482,314364,Akwa Ibom
1483,314365,Akwa Ibom
1484,314366,Akwa Ibom
1485,314367,Akwa Ibom
1486,314368,Akwa Ibom
1487,314369,Akwa Ibom
1488,314370,Akwa Ibom
1489,314625,Akwa Ibom
1490,315241,Akwa Ibom
1491,315242,Akwa Ibom
1492,315243,Akwa Ibom
1493,315244,Akwa Ibom
1494,315245,Akwa Ibom
1495,315246,Akwa Ibom
1496,315247,Akwa Ibom
1497,315248,Akwa Ibom
1498,315249,Akwa Ibom
1499,315250,Akwa Ibom
1500,315491,Akwa Ibom
1501,315492,Akwa Ibom
1502,315493,Akwa Ibom
1503,315494,Akwa Ibom
1504,315495,Akwa Ibom
1505,315496,Akwa Ibom
1506,315497,Akwa Ibom
1507,315498,Akwa Ibom
1508,315499,Akwa Ibom
1509,315500,Akwa Ibom
1510,316501,Akwa Ibom
1511,316502,Akwa Ibom
1512,316503,Akwa Ibom
1513,316504,Akwa Ibom
1514,316505,Akwa Ibom
1515,316506,Akwa Ibom
1516,316507,Akwa Ibom
1517,316508,Akwa Ibom
1518,316509,Akwa Ibom
1519,316510,Akwa Ibom
1520,316561,Akwa Ibom
1521,316562,Akwa Ibom
1522,316563,Akwa Ibom
1523,316564,Akwa Ibom
1524,316565,Akwa Ibom
1525,316566,Akwa Ibom
1526,316567,Akwa Ibom
1527,316568,Akwa Ibom
1528,316569,Akwa Ibom
1529,316570,Akwa Ibom
1530,317081,Akwa Ibom
1531,317082,Akwa Ibom
1532,317083,Akwa Ibom
1533,317084,Akwa Ibom
1534,317085,Akwa Ibom
1535,317086,Akwa Ibom
1536,317087,Akwa Ibom
1537,317088,Akwa Ibom
1538,317089,Akwa Ibom
1539,317090,Akwa Ibom
1540,318091,Akwa Ibom
1541,318092,Akwa Ibom
1542,318093,Akwa Ibom
1543,318094,Akwa Ibom
1544,318095,Akwa Ibom
1545,318096,Akwa Ibom
1546,318097,Akwa Ibom
1547,318098,Akwa Ibom
1548,318099,Akwa Ibom
1549,318100,Akwa Ibom
1550,318101,Akwa Ibom
1551,318102,Akwa Ibom
1552,318103,Akwa Ibom
1553,318104,Akwa Ibom
1554,318105,Akwa Ibom
1555,318106,Akwa Ibom
1556,318107,Akwa Ibom
1557,318108,Akwa Ibom
1558,318109,Akwa Ibom
1559,318110,Akwa Ibom
1560,318371,Akwa Ibom
1561,318372,Akwa Ibom
1562,318373,Akwa Ibom
1563,318374,Akwa Ibom
1564,318375,Akwa Ibom
1565,318376,Akwa Ibom
1566,318377,Akwa Ibom
1567,318378,Akwa Ibom
1568,318379,Akwa Ibom
1569,318380,Akwa Ibom
1570,319381,Akwa Ibom
1571,319382,Akwa Ibom
1572,319383,Akwa Ibom
1573,319384,Akwa Ibom
1574,319385,Akwa Ibom
1575,319386,Akwa Ibom
1576,319387,Akwa Ibom
1577,319388,Akwa Ibom
1578,319389,Akwa Ibom
1579,319390,Akwa Ibom
1580,320251,Akwa Ibom
1581,320252,Akwa Ibom
1582,320253,Akwa Ibom
1583,320254,Akwa Ibom
1584,320255,Akwa Ibom
1585,320256,Akwa Ibom
1586,320257,Akwa Ibom
1587,320258,Akwa Ibom
1588,320259,Akwa Ibom
1589,320260,Akwa Ibom
1590,321111,Akwa Ibom
1591,321112,Akwa Ibom
1592,321113,Akwa Ibom
1593,321114,Akwa Ibom
1594,321115,Akwa Ibom
1595,321116,Akwa Ibom
1596,321117,Akwa Ibom
1597,321118,Akwa Ibom
1598,321119,Akwa Ibom
1599,321120,Akwa Ibom
1600,321391,Akwa Ibom
1601,321392,Akwa Ibom
1602,321393,Akwa Ibom
1603,321394,Akwa Ibom
1604,321395,Akwa Ibom
1605,321396,Akwa Ibom
1606,321397,Akwa Ibom
1607,321398,Akwa Ibom
1608,321399,Akwa Ibom
1609,321400,Akwa Ibom
1610,321401,Akwa Ibom
1611,321402,Akwa Ibom
1612,321403,Akwa Ibom
1613,321404,Akwa Ibom
1614,321405,Akwa Ibom
1615,321406,Akwa Ibom
1616,321407,Akwa Ibom
1617,321408,Akwa Ibom
1618,321409,Akwa Ibom
1619,321410,Akwa Ibom
1620,322121,Akwa Ibom
1621,322122,Akwa Ibom
1622,322123,Akwa Ibom
1623,322124,Akwa Ibom
1624,322125,Akwa Ibom
1625,322126,Akwa Ibom
1626,322127,Akwa Ibom
1627,322128,Akwa Ibom
1628,322129,Akwa Ibom
1629,322649,Akwa Ibom
1630,323511,Akwa Ibom
1631,323512,Akwa Ibom
1632,323513,Akwa Ibom
1633,323514,Akwa Ibom
1634,323515,Akwa Ibom
1635,323516,Akwa Ibom
1636,323517,Akwa Ibom
1637,323518,Akwa Ibom
1638,323519,Akwa Ibom
1639,323520,Akwa Ibom
1640,324411,Akwa Ibom
1641,324412,Akwa Ibom
1642,324413,Akwa Ibom
1643,324414,Akwa Ibom
1644,324415,Akwa Ibom
1645,324416,Akwa Ibom
1646,324417,Akwa Ibom
1647,324418,Akwa Ibom
1648,324419,Akwa Ibom
1649,324420,Akwa Ibom
1650,324521,Akwa Ibom
1651,324522,Akwa Ibom
1652,324523,Akwa Ibom
1653,324524,Akwa Ibom
1654,324525,Akwa Ibom
1655,324526,Akwa Ibom
1656,324527,Akwa Ibom
1657,324528,Akwa Ibom
1658,324529,Akwa Ibom
1659,324530,Akwa Ibom
1660,325261,Akwa Ibom
1661,325262,Akwa Ibom
1662,325263,Akwa Ibom
1663,325264,Akwa Ibom
1664,325265,Akwa Ibom
1665,325266,Akwa Ibom
1666,325267,Akwa Ibom
1667,325268,Akwa Ibom
1668,325269,Akwa Ibom
1669,325270,Akwa Ibom
1670,326131,Akwa Ibom
1671,326132,Akwa Ibom
1672,326133,Akwa Ibom
1673,326134,Akwa Ibom
1674,326135,Akwa Ibom
1675,326136,Akwa Ibom
1676,326137,Akwa Ibom
1677,326138,Akwa Ibom
1678,326139,Akwa Ibom
1679,326140,Akwa Ibom
1680,326271,Akwa Ibom
1681,326272,Akwa Ibom
1682,326273,Akwa Ibom
1683,326274,Akwa Ibom
1684,326275,Akwa Ibom
1685,326276,Akwa Ibom
1686,326277,Akwa Ibom
1687,326278,Akwa Ibom
1688,326279,Akwa Ibom
1689,326280,Akwa Ibom
1690,327421,Akwa Ibom
1691,327422,Akwa Ibom
1692,327423,Akwa Ibom
1693,327424,Akwa Ibom
1694,327425,Akwa Ibom
1695,327426,Akwa Ibom
1696,327427,Akwa Ibom
1697,327428,Akwa Ibom
1698,327429,Akwa Ibom
1699,327430,Akwa Ibom
1700,328531,Akwa Ibom
1701,328532,Akwa Ibom
1702,328533,Akwa Ibom
1703,328534,Akwa Ibom
1704,328535,Akwa Ibom
1705,328536,Akwa Ibom
1706,328537,Akwa Ibom
1707,328538,Akwa Ibom
1708,328539,Akwa Ibom
1709,328540,Akwa Ibom
1710,329281,Akwa Ibom
1711,329282,Akwa Ibom
1712,329283,Akwa Ibom
1713,329284,Akwa Ibom
1714,329285,Akwa Ibom
1715,329286,Akwa Ibom
1716,329287,Akwa Ibom
1717,329288,Akwa Ibom
1718,329289,Akwa Ibom
1719,329290,Akwa Ibom
1720,329291,Akwa Ibom
1721,329292,Akwa Ibom
1722,329293,Akwa Ibom
1723,329294,Akwa Ibom
1724,329295,Akwa Ibom
1725,329296,Akwa Ibom
1726,329297,Akwa Ibom
1727,329298,Akwa Ibom
1728,329299,Akwa Ibom
1729,329300,Akwa Ibom
1730,329571,Akwa Ibom
1731,329572,Akwa Ibom
1732,329573,Akwa Ibom
1733,329574,Akwa Ibom
1734,329575,Akwa Ibom
1735,329576,Akwa Ibom
1736,329577,Akwa Ibom
1737,329578,Akwa Ibom
1738,329579,Akwa Ibom
1739,329580,Akwa Ibom
1740,330431,Akwa Ibom
1741,330432,Akwa Ibom
1742,330433,Akwa Ibom
1743,330434,Akwa Ibom
1744,330435,Akwa Ibom
1745,330436,Akwa Ibom
1746,330437,Akwa Ibom
1747,330438,Akwa Ibom
1748,330439,Akwa Ibom
1749,330440,Akwa Ibom
1750,331141,Akwa Ibom
1751,331142,Akwa Ibom
1752,331143,Akwa Ibom
1753,331144,Akwa Ibom
1754,331145,Akwa Ibom
1755,331146,Akwa Ibom
1756,331147,Akwa Ibom
1757,331148,Akwa Ibom
1758,331149,Akwa Ibom
1759,331150,Akwa Ibom
1760,331441,Akwa Ibom
1761,331442,Akwa Ibom
1762,331443,Akwa Ibom
1763,331444,Akwa Ibom
1764,331445,Akwa Ibom
1765,331446,Akwa Ibom
1766,331447,Akwa Ibom
1767,331448,Akwa Ibom
1768,331449,Akwa Ibom
1769,331450,Akwa Ibom
1770,331541,Akwa Ibom
1771,331542,Akwa Ibom
1772,331543,Akwa Ibom
1773,331544,Akwa Ibom
1774,331545,Akwa Ibom
1775,331546,Akwa Ibom
1776,331547,Akwa Ibom
1777,331548,Akwa Ibom
1778,331549,Akwa Ibom
1779,331550,Akwa Ibom
1780,331581,Akwa Ibom
1781,331582,Akwa Ibom
1782,331583,Akwa Ibom
1783,331584,Akwa Ibom
1784,331585,Akwa Ibom
1785,331586,Akwa Ibom
1786,331587,Akwa Ibom
1787,331588,Akwa Ibom
1788,331589,Akwa Ibom
1789,331590,Akwa Ibom
1790,331591,Akwa Ibom
1791,331592,Akwa Ibom
1792,331593,Akwa Ibom
1793,331595,Akwa Ibom
1794,331596,Akwa Ibom
1795,331597,Akwa Ibom
1796,331598,Akwa Ibom
1797,331599,Akwa Ibom
1798,331600,Akwa Ibom
1799,331840,Akwa Ibom
1800,401001,Anambra
1801,401002,Anambra
1802,401003,Anambra
1803,401004,Anambra
1804,401005,Anambra
1805,401006,Anambra
1806,401007,Anambra
1807,401008,Anambra
1808,401009,Anambra
1809,401010,Anambra
1810,401012,Anambra
1811,401013,Anambra
1812,401014,Anambra
1813,401015,Anambra
1814,401016,Anambra
1815,401017,Anambra
1816,401018,Anambra
1817,401019,Anambra
1818,401020,Anambra
1819,401151,Anambra
1820,401152,Anambra
1821,401153,Anambra
1822,401154,Anambra
1823,401155,Anambra
1824,401156,Anambra
1825,401157,Anambra
1826,401158,Anambra
1827,401159,Anambra
1828,401160,Anambra
1829,401301,Anambra
1830,401302,Anambra
1831,401303,Anambra
1832,401304,Anambra
1833,401305,Anambra
1834,401306,Anambra
1835,401307,Anambra
1836,401308,Anambra
1837,401309,Anambra
1838,401310,Anambra
1839,401311,Anambra
1840,401312,Anambra
1841,401313,Anambra
1842,401314,Anambra
1843,401315,Anambra
1844,401316,Anambra
1845,401317,Anambra
1846,401318,Anambra
1847,401319,Anambra
1848,401320,Anambra
1849,401607,Anambra
1850,402161,Anambra
1851,402162,Anambra
1852,402163,Anambra
1853,402164,Anambra
1854,402165,Anambra
1855,402166,Anambra
1856,402167,Anambra
1857,402168,Anambra
1858,402169,Anambra
1859,402170,Anambra
1860,403321,Anambra
1861,403322,Anambra
1862,403323,Anambra
1863,403324,Anambra
1864,403325,Anambra
1865,403326,Anambra
1866,403327,Anambra
1867,403328,Anambra
1868,403329,Anambra
1869,403330,Anambra
1870,403331,Anambra
1871,403332,Anambra
1872,403333,Anambra
1873,403334,Anambra
1874,403335,Anambra
1875,403336,Anambra
1876,403337,Anambra
1877,403338,Anambra
1878,403339,Anambra
1879,403340,Anambra
1880,404021,Anambra
1881,404022,Anambra
1882,404023,Anambra
1883,404024,Anambra
1884,404025,Anambra
1885,404026,Anambra
1886,404027,Anambra
1887,404028,Anambra
1888,404029,Anambra
1889,404030,Anambra
1890,404341,Anambra
1891,404342,Anambra
1892,404343,Anambra
1893,404344,Anambra
1894,404345,Anambra
1895,404346,Anambra
1896,404347,Anambra
1897,404348,Anambra
1898,404349,Anambra
1899,404350,Anambra
1900,404351,Anambra
1901,404352,Anambra
1902,404353,Anambra
1903,404354,Anambra
1904,404355,Anambra
1905,404356,Anambra
1906,404357,Anambra
1907,404358,Anambra
1908,404359,Anambra
1909,404360,Anambra
1910,404451,Anambra
1911,404452,Anambra
1912,404453,Anambra
1913,404454,Anambra
1914,404455,Anambra
1915,404456,Anambra
1916,404457,Anambra
1917,404458,Anambra
1918,404459,Anambra
1919,404460,Anambra
1920,405031,Anambra
1921,405032,Anambra
1922,405033,Anambra
1923,405034,Anambra
1924,405035,Anambra
1925,405036,Anambra
1926,405037,Anambra
1927,405038,Anambra
1928,405039,Anambra
1929,405040,Anambra
1930,406041,Anambra
1931,406042,Anambra
1932,406043,Anambra
1933,406044,Anambra
1934,406045,Anambra
1935,406046,Anambra
1936,406047,Anambra
1937,406048,Anambra
1938,406171,Anambra
1939,406172,Anambra
1940,406173,Anambra
1941,406174,Anambra
1942,406175,Anambra
1943,406176,Anambra
1944,406177,Anambra
1945,406178,Anambra
1946,406179,Anambra
1947,406180,Anambra
1948,406181,Anambra
1949,406183,Anambra
1950,406184,Anambra
1951,406185,Anambra
1952,406186,Anambra
1953,406187,Anambra
1954,406188,Anambra
1955,406189,Anambra
1956,406190,Anambra
1957,406191,Anambra
1958,406192,Anambra
1959,406193,Anambra
1960,406194,Anambra
1961,406195,Anambra
1962,406196,Anambra
1963,406197,Anambra
1964,406198,Anambra
1965,406199,Anambra
1966,406200,Anambra
1967,406619,Anambra
1968,406620,Anambra
1969,406676,Anambra
1970,407461,Anambra
1971,407462,Anambra
1972,407463,Anambra
1973,407464,Anambra
1974,407465,Anambra
1975,407466,Anambra
1976,407467,Anambra
1977,407468,Anambra
1978,407469,Anambra
1979,407470,Anambra
1980,408201,Anambra
1981,408202,Anambra
1982,408203,Anambra
1983,408204,Anambra
1984,408205,Anambra
1985,408206,Anambra
1986,408207,Anambra
1987,408208,Anambra
1988,408209,Anambra
1989,408210,Anambra
1990,408471,Anambra
1991,408472,Anambra
1992,408473,Anambra
1993,408474,Anambra
1994,408475,Anambra
1995,408476,Anambra
1996,408477,Anambra
1997,408478,Anambra
1998,408479,Anambra
1999,408480,Anambra
2000,409211,Anambra
2001,409212,Anambra
2002,409213,Anambra
2003,409214,Anambra
2004,409215,Anambra
2005,409216,Anambra
2006,409217,Anambra
2007,409218,Anambra
2008,409219,Anambra
2009,409220,Anambra
2010,409221,Anambra
2011,409222,Anambra
2012,409223,Anambra
2013,409224,Anambra
2014,409225,Anambra
2015,409226,Anambra
2016,409227,Anambra
2017,409228,Anambra
2018,409229,Anambra
2019,409230,Anambra
2020,409231,Anambra
2021,409232,Anambra
2022,409233,Anambra
2023,409234,Anambra
2024,409235,Anambra
2025,409236,Anambra
2026,409237,Anambra
2027,409238,Anambra
2028,409239,Anambra
2029,409240,Anambra
2030,409361,Anambra
2031,409362,Anambra
2032,409363,Anambra
2033,409364,Anambra
2034,409365,Anambra
2035,409366,Anambra
2036,409367,Anambra
2037,409368,Anambra
2038,409369,Anambra
2039,409370,Anambra
2040,409371,Anambra
2041,409372,Anambra
2042,409373,Anambra
2043,409374,Anambra
2044,409375,Anambra
2045,409376,Anambra
2046,409377,Anambra
2047,409378,Anambra
2048,409379,Anambra
2049,409380,Anambra
2050,410051,Anambra
2051,410052,Anambra
2052,410053,Anambra
2053,410054,Anambra
2054,410055,Anambra
2055,410056,Anambra
2056,410057,Anambra
2057,410058,Anambra
2058,410059,Anambra
2059,410060,Anambra
2060,410061,Anambra
2061,410062,Anambra
2062,410063,Anambra
2063,410064,Anambra
2064,410065,Anambra
2065,410066,Anambra
2066,410067,Anambra
2067,410068,Anambra
2068,410069,Anambra
2069,410070,Anambra
2070,410551,Anambra
2071,410552,Anambra
2072,410553,Anambra
2073,410554,Anambra
2074,410555,Anambra
2075,410556,Anambra
2076,410557,Anambra
2077,410558,Anambra
2078,410559,Anambra
2079,410560,Anambra
2080,411071,Anambra
2081,411072,Anambra
2082,411073,Anambra
2083,411074,Anambra
2084,411075,Anambra
2085,411076,Anambra
2086,411077,Anambra
2087,411078,Anambra
2088,411079,Anambra
2089,411080,Anambra
2090,411241,Anambra
2091,411242,Anambra
2092,411243,Anambra
2093,411244,Anambra
2094,411245,Anambra
2095,411246,Anambra
2096,411247,Anambra
2097,411248,Anambra
2098,411249,Anambra
2099,411250,Anambra
2100,411381,Anambra
2101,411382,Anambra
2102,411383,Anambra
2103,411384,Anambra
2104,411385,Anambra
2105,411386,Anambra
2106,411387,Anambra
2107,411388,Anambra
2108,411389,Anambra
2109,411390,Anambra
2110,411391,Anambra
2111,411392,Anambra
2112,411393,Anambra
2113,411394,Anambra
2114,411395,Anambra
2115,411396,Anambra
2116,411397,Anambra
2117,411398,Anambra
2118,411399,Anambra
2119,411400,Anambra
2120,411481,Anambra
2121,411482,Anambra
2122,411483,Anambra
2123,411484,Anambra
2124,411485,Anambra
2125,411486,Anambra
2126,411487,Anambra
2127,411488,Anambra
2128,411489,Anambra
2129,411490,Anambra
2130,412081,Anambra
2131,412082,Anambra
2132,412083,Anambra
2133,412084,Anambra
2134,412085,Anambra
2135,412086,Anambra
2136,412087,Anambra
2137,412088,Anambra
2138,412089,Anambra
2139,412090,Anambra
2140,412561,Anambra
2141,412562,Anambra
2142,412563,Anambra
2143,412564,Anambra
2144,412565,Anambra
2145,412566,Anambra
2146,412567,Anambra
2147,412568,Anambra
2148,412569,Anambra
2149,412570,Anambra
2150,413091,Anambra
2151,413092,Anambra
2152,413093,Anambra
2153,413094,Anambra
2154,413095,Anambra
2155,413096,Anambra
2156,413097,Anambra
2157,413098,Anambra
2158,413099,Anambra
2159,413100,Anambra
2160,413251,Anambra
2161,413252,Anambra
2162,413253,Anambra
2163,413254,Anambra
2164,413255,Anambra
2165,413256,Anambra
2166,413257,Anambra
2167,413258,Anambra
2168,413259,Anambra
2169,413260,Anambra
2170,413261,Anambra
2171,413262,Anambra
2172,413263,Anambra
2173,413264,Anambra
2174,413265,Anambra
2175,413266,Anambra
2176,413267,Anambra
2177,413268,Anambra
2178,413269,Anambra
2179,413270,Anambra
2180,414101,Anambra
2181,414102,Anambra
2182,414103,Anambra
2183,414104,Anambra
2184,414105,Anambra
2185,414106,Anambra
2186,414107,Anambra
2187,414108,Anambra
2188,414109,Anambra
2189,414110,Anambra
2190,414401,Anambra
2191,414402,Anambra
2192,414403,Anambra
2193,414404,Anambra
2194,414405,Anambra
2195,414406,Anambra
2196,414407,Anambra
2197,414408,Anambra
2198,414409,Anambra
2199,414410,Anambra
2200,414491,Anambra
2201,414492,Anambra
2202,414493,Anambra
2203,414494,Anambra
2204,414495,Anambra
2205,414496,Anambra
2206,414497,Anambra
2207,414498,Anambra
2208,414499,Anambra
2209,414500,Anambra
2210,415111,Anambra
2211,415112,Anambra
2212,415113,Anambra
2213,415114,Anambra
2214,415115,Anambra
2215,415116,Anambra
2216,415117,Anambra
2217,415118,Anambra
2218,415119,Anambra
2219,415120,Anambra
2220,415271,Anambra
2221,415272,Anambra
2222,415273,Anambra
2223,415274,Anambra
