,asset1,asset2,asset3,asset6,asset7,asset8,education2,food group1,food group2,food group3,food group4,food group5,food group6,food group7,food group8,housing1,housing2,housing4,labour1,labour2,labour4,labour5,r3q,rfh_avg,vim_avg
3111512,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,98.53444999999999,20.98925,0.41425
3111513,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,98.53444999999999,20.98925,0.41425
3111514,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,98.53444999999999,20.98925,0.41425
3111515,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,98.53444999999999,20.98925,0.41425
3111516,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,98.53444999999999,20.98925,0.41425
3111517,0.0,1.0,1.0,0.0,1.0,0.0,4.5,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,98.53444999999999,20.98925,0.41425
3111518,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,98.53444999999999,20.98925,0.41425
3111519,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,98.53444999999999,20.98925,0.41425
3111520,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,98.53444999999999,20.98925,0.41425
3111760,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,98.53444999999999,20.98925,0.41425
3112251,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.56280000000001,29.627800000000004,0.45260000000000006
3112252,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,97.56280000000001,29.627800000000004,0.45260000000000006
3112253,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,97.56280000000001,29.627800000000004,0.45260000000000006
3112254,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,97.56280000000001,29.627800000000004,0.45260000000000006
3112255,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,97.56280000000001,29.627800000000004,0.45260000000000006
3112256,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,97.56280000000001,29.627800000000004,0.45260000000000006
3112257,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,97.56280000000001,29.627800000000004,0.45260000000000006
3112258,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,97.56280000000001,29.627800000000004,0.45260000000000006
3112259,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,97.56280000000001,29.627800000000004,0.45260000000000006
3112260,0.0,0.0,1.0,1.0,0.0,0.0,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.56280000000001,29.627800000000004,0.45260000000000006
3112521,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.56280000000001,29.627800000000004,0.45260000000000006
3112522,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,97.56280000000001,29.627800000000004,0.45260000000000006
3112523,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,97.56280000000001,29.627800000000004,0.45260000000000006
3112524,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.56280000000001,29.627800000000004,0.45260000000000006
3112525,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.56280000000001,29.627800000000004,0.45260000000000006
3112526,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.56280000000001,29.627800000000004,0.45260000000000006
3112527,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,97.56280000000001,29.627800000000004,0.45260000000000006
3112528,0.0,1.0,1.0,0.0,1.0,0.0,4.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,97.56280000000001,29.627800000000004,0.45260000000000006
3112529,0.0,1.0,1.0,0.0,1.0,0.0,4.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,97.56280000000001,29.627800000000004,0.45260000000000006
3112530,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.56280000000001,29.627800000000004,0.45260000000000006
3112531,0.0,0.0,1.0,0.0,0.0,0.0,3.4999999999999996,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.56280000000001,29.627800000000004,0.45260000000000006
3112532,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,97.56280000000001,29.627800000000004,0.45260000000000006
3112533,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.56280000000001,29.627800000000004,0.45260000000000006
3112534,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,97.56280000000001,29.627800000000004,0.45260000000000006
3112535,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,97.56280000000001,29.627800000000004,0.45260000000000006
3112536,0.0,1.0,1.0,0.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,97.56280000000001,29.627800000000004,0.45260000000000006
3112537,1.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,97.56280000000001,29.627800000000004,0.45260000000000006
3112538,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,97.56280000000001,29.627800000000004,0.45260000000000006
3112539,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,97.56280000000001,29.627800000000004,0.45260000000000006
3112540,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,97.56280000000001,29.627800000000004,0.45260000000000006
3113261,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,98.32415,24.167900000000007,0.47015000000000007
3113262,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,98.32415,24.167900000000007,0.47015000000000007
3113263,1.0,1.0,1.0,0.0,0.0,1.0,5.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,98.32415,24.167900000000007,0.47015000000000007
3113264,1.0,1.0,1.0,0.0,0.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,98.32415,24.167900000000007,0.47015000000000007
3113265,1.0,1.0,1.0,0.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,98.32415,24.167900000000007,0.47015000000000007
3113266,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,98.32415,24.167900000000007,0.47015000000000007
3113267,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,98.32415,24.167900000000007,0.47015000000000007
3113268,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,98.32415,24.167900000000007,0.47015000000000007
3113269,0.0,1.0,1.0,0.0,0.0,1.0,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,98.32415,24.167900000000007,0.47015000000000007
3113270,1.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,98.32415,24.167900000000007,0.47015000000000007
3113411,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,98.32415,24.167900000000007,0.47015000000000007
3113412,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,98.32415,24.167900000000007,0.47015000000000007
3113413,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,98.32415,24.167900000000007,0.47015000000000007
3113414,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,98.32415,24.167900000000007,0.47015000000000007
3113415,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,98.32415,24.167900000000007,0.47015000000000007
3113416,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,98.32415,24.167900000000007,0.47015000000000007
3113417,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,98.32415,24.167900000000007,0.47015000000000007
3113418,0.0,0.0,0.0,0.0,0.0,0.0,3.0999999999999996,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,98.32415,24.167900000000007,0.47015000000000007
3113419,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,98.32415,24.167900000000007,0.47015000000000007
3113420,0.0,0.0,1.0,1.0,0.0,0.0,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,98.32415,24.167900000000007,0.47015000000000007
3113541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,98.32415,24.167900000000007,0.47015000000000007
3113542,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,98.32415,24.167900000000007,0.47015000000000007
3113543,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,98.32415,24.167900000000007,0.47015000000000007
3113544,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,98.32415,24.167900000000007,0.47015000000000007
3113545,0.0,0.0,0.0,0.0,0.0,0.0,2.7500000000000004,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,98.32415,24.167900000000007,0.47015000000000007
3113546,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,98.32415,24.167900000000007,0.47015000000000007
3113547,0.0,0.0,0.0,0.0,0.0,0.0,2.65,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,98.32415,24.167900000000007,0.47015000000000007
3113548,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,98.32415,24.167900000000007,0.47015000000000007
3113549,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,98.32415,24.167900000000007,0.47015000000000007
3113550,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,98.32415,24.167900000000007,0.47015000000000007
3114101,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114102,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114103,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114104,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114106,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114107,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114108,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114109,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114110,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114271,0.0,0.0,1.0,0.0,0.0,0.0,3.4999999999999996,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114272,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,97.23594999999999,31.069299999999995,0.52405
3114273,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114274,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114275,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114276,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114277,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114278,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114279,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114280,0.0,0.0,0.0,0.0,1.0,0.0,3.4999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114421,0.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114422,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114423,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114424,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114425,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114426,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114427,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114428,0.0,0.0,0.0,0.0,1.0,0.0,3.4999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114429,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114430,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114551,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114552,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114553,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114554,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999999996,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114555,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114556,0.0,0.0,1.0,0.0,0.0,0.0,3.0999999999999996,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114557,0.0,0.0,0.0,0.0,0.0,0.0,2.35,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114558,0.0,0.0,1.0,0.0,0.0,0.0,3.4999999999999996,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114559,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114560,0.0,0.0,1.0,0.0,0.0,0.0,3.75,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114561,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999999996,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114562,0.0,0.0,0.0,0.0,1.0,0.0,4.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114563,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114564,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114565,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114566,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114567,0.0,0.0,1.0,0.0,1.0,0.0,1.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114568,0.0,0.0,1.0,1.0,0.0,0.0,2.9499999999999997,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114569,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3114570,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.23594999999999,31.069299999999995,0.52405
3115111,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.32884999999999,27.7481,0.50755
